Player,Time,Half-time,total_distance,HIR_total_distance,HA_actions,HD_actions,VHA_actions,VHD_actions,Expected_goal
17444,"[80.0,85.0]",Second-half,451.4344072145325,4.114625220940922,38.0,20.0,11.0,6.0,155.01999999999998
17444,"[85.0,90.0]",Second-half,370.54597815090193,70.72057903227201,22.0,21.0,4.0,0.0,21.980000000000004
17444,"[90.0,95.0]",Second-half,496.3193890017352,111.44367746063662,37.0,26.0,28.0,23.0,151.65999999999997
17444,"[95.0,100.0]",Second-half,621.7427290625852,166.7590077827065,26.0,37.0,5.0,4.0,93.88999999999999
17444,"[100.0,105.0]",Second-half,543.3733356023906,49.00860363784977,39.0,37.0,6.0,25.0,194.6
17444,"[105.0,110.0]",Second-half,557.8675793515009,8.941985728951229,31.0,45.0,1.0,2.0,199.14
17444,"[110.0,112.11]",Second-half,216.29133756125842,18.11794211760384,14.0,24.0,5.0,6.0,143.98
17585,"[0.0,5.0]",First-half,718.1213833169497,51.260762154754985,28.0,21.0,4.0,8.0,29.33
17585,"[5.0,10.0]",First-half,733.9359358416689,139.34034925286656,5.0,8.0,2.0,0.0,8.030000000000001
17585,"[10.0,15.0]",First-half,576.5997673841549,80.4727152299679,20.0,12.0,4.0,14.0,45.4
17585,"[15.0,20.0]",First-half,572.8300653556616,187.54915702671218,25.0,25.0,5.0,5.0,52.58000000000001
17585,"[20.0,25.0]",First-half,584.4023846595703,113.08918009403764,20.0,5.0,1.0,6.0,17.220000000000002
17585,"[25.0,30.0]",First-half,679.5533563882718,140.3854605342125,24.0,15.0,3.0,5.0,18.0
17585,"[30.0,35.0]",First-half,582.538324689028,72.96237562483583,17.0,24.0,6.0,12.0,38.63999999999999
17585,"[35.0,40.0]",First-half,631.438000093724,5.463110529735196,16.0,23.0,1.0,7.0,10.28
17585,"[40.0,45.0]",First-half,574.7772438547534,128.08652574499973,34.0,31.0,4.0,15.0,48.809999999999995
17585,"[45.0,50.0]",First-half,61.292745531223474,0.0,5.0,0.0,0.0,0.0,59.18
17585,"[60.0,65.0]",Second-half,392.2145843668614,0.0,21.0,10.0,0.0,4.0,1.59
17585,"[65.0,70.0]",Second-half,631.2244808923981,21.542110196151686,15.0,18.0,4.0,6.0,75.63
17585,"[70.0,75.0]",Second-half,575.9505967698939,42.4931259218337,22.0,10.0,4.0,3.0,22.09
17585,"[75.0,80.0]",Second-half,570.5873318353795,115.26513413655398,12.0,9.0,4.0,5.0,55.099999999999994
17585,"[80.0,85.0]",Second-half,563.6044888550089,14.230889454101312,37.0,10.0,7.0,4.0,19.980000000000004
17585,"[85.0,90.0]",Second-half,384.5543467414153,77.14577713266338,11.0,14.0,8.0,23.0,7.270000000000001
17585,"[90.0,95.0]",Second-half,596.560068300005,96.47039242369219,22.0,25.0,0.0,0.0,26.17
17585,"[95.0,100.0]",Second-half,354.64458744204006,61.25580434386463,4.0,15.0,6.0,1.0,5.220000000000001
18446,"[0.0,5.0]",First-half,276.27757882897026,0.0,3.0,0.0,0.0,0.0,456.94
18446,"[5.0,10.0]",First-half,292.2830958702174,1.1584188454014683,12.0,13.0,4.0,0.0,291.78000000000003
18446,"[10.0,15.0]",First-half,239.8794454718264,0.0,2.0,0.0,0.0,0.0,500.35
18446,"[15.0,20.0]",First-half,270.70115473739867,3.914622414417706,6.0,5.0,0.0,0.0,346.85
18446,"[20.0,25.0]",First-half,199.22719084448835,0.0,4.0,4.0,0.0,0.0,398.25000000000006
18446,"[25.0,30.0]",First-half,287.5543590802429,0.0,14.0,17.0,0.0,0.0,358.15999999999997
18446,"[30.0,35.0]",First-half,231.99180193901864,0.0,0.0,2.0,0.0,6.0,214.27
18446,"[35.0,40.0]",First-half,261.00883027369434,0.0,10.0,8.0,0.0,0.0,333.6
18446,"[40.0,45.0]",First-half,249.37431816257669,0.0,6.0,16.0,1.0,0.0,308.53000000000003
18446,"[45.0,50.0]",First-half,55.86314256158734,0.0,0.0,0.0,0.0,0.0,0.0
18446,"[60.0,65.0]",Second-half,211.1272328961133,0.0,0.0,4.0,0.0,0.0,379.36
18446,"[65.0,70.0]",Second-half,245.10208633302983,0.0,9.0,2.0,7.0,7.0,408.80000000000007
18446,"[70.0,75.0]",Second-half,299.5992891089321,0.0,12.0,13.0,0.0,0.0,360.34000000000003
18446,"[75.0,80.0]",Second-half,284.9637750772757,1.6850347878231373,11.0,4.0,0.0,0.0,170.20000000000002
18446,"[80.0,85.0]",Second-half,291.2419029640282,0.0,6.0,0.0,0.0,0.0,46.63000000000001
18446,"[85.0,90.0]",Second-half,222.72963600643516,0.0,3.0,0.0,0.0,0.0,587.73
18446,"[90.0,95.0]",Second-half,238.17843301880302,0.0,7.0,5.0,2.0,0.0,114.17000000000002
18446,"[95.0,100.0]",Second-half,215.4455856874299,0.0,0.0,0.0,0.0,0.0,239.32999999999998
18446,"[100.0,105.0]",Second-half,302.7178291951892,0.0,3.0,0.0,0.0,0.0,119.75999999999999
18446,"[105.0,110.0]",Second-half,426.3764803592603,35.5925161590709,16.0,18.0,0.0,4.0,258.67
18446,"[110.0,112.11]",Second-half,183.55010486786992,21.640079951531174,8.0,11.0,0.0,0.0,15.090000000000003
33033,"[0.0,5.0]",First-half,290.8464380171403,0.0,6.0,13.0,0.0,0.0,386.52000000000004
33033,"[5.0,10.0]",First-half,357.5582125998061,0.0,12.0,9.0,0.0,0.0,454.4200000000001
33033,"[10.0,15.0]",First-half,268.06564325984806,0.0,0.0,0.0,0.0,0.0,305.52
33033,"[15.0,20.0]",First-half,250.71241267661253,0.0,5.0,0.0,3.0,0.0,489.6900000000001
33033,"[20.0,25.0]",First-half,293.4686638556263,6.4007352459261835,18.0,6.0,0.0,5.0,380.86
33033,"[25.0,30.0]",First-half,264.3104652637329,0.0,0.0,0.0,0.0,0.0,371.21000000000004
33033,"[30.0,35.0]",First-half,271.9881746819313,0.0,0.0,0.0,0.0,0.0,555.6100000000001
33033,"[35.0,40.0]",First-half,216.01933276811593,0.0,0.0,2.0,0.0,0.0,496.94000000000005
33033,"[40.0,45.0]",First-half,242.25734863015012,0.0,0.0,0.0,0.0,0.0,423.87
33033,"[45.0,50.0]",First-half,79.92825473665769,0.0,3.0,0.0,0.0,0.0,110.36000000000004
33033,"[60.0,65.0]",Second-half,149.08766084849475,0.0,5.0,0.0,0.0,0.0,279.7900000000001
33033,"[65.0,70.0]",Second-half,257.531463600401,0.0,7.0,6.0,0.0,2.0,368.63
33033,"[70.0,75.0]",Second-half,275.4063691445891,0.0,1.0,4.0,0.0,0.0,353.38
33033,"[75.0,80.0]",Second-half,227.8536009928903,0.0,3.0,8.0,5.0,0.0,606.49
33033,"[80.0,85.0]",Second-half,253.8762606891524,0.0,4.0,3.0,0.0,0.0,656.3700000000001
33033,"[85.0,90.0]",Second-half,164.35413361050215,0.0,4.0,1.0,0.0,0.0,458.49000000000007
33033,"[90.0,95.0]",Second-half,225.24734628118597,0.0,4.0,2.0,0.0,0.0,589.73
33033,"[95.0,100.0]",Second-half,305.64728805198024,0.0,8.0,9.0,0.0,0.0,453.95000000000005
33033,"[100.0,105.0]",Second-half,280.28174030210346,0.0,4.0,0.0,0.0,0.0,574.59
33033,"[105.0,110.0]",Second-half,259.0132341727841,0.0,5.0,5.0,0.0,0.0,515.1800000000001
33033,"[110.0,112.11]",Second-half,109.14592590749794,0.0,5.0,1.0,0.0,0.0,333.3700000000001
46786,"[0.0,5.0]",First-half,598.580843689954,22.653052200009483,16.0,27.0,2.0,4.0,32.11000000000001
46786,"[5.0,10.0]",First-half,572.5050024997778,36.382860120075684,4.0,13.0,4.0,6.0,8.32
46786,"[10.0,15.0]",First-half,509.2174093409577,26.948133103549093,8.0,8.0,5.0,6.0,141.84
46786,"[15.0,20.0]",First-half,592.2519006775942,50.58076200095728,7.0,12.0,6.0,0.0,31.870000000000005
46786,"[20.0,25.0]",First-half,414.5231844241396,1.1691831199986344,14.0,7.0,0.0,0.0,23.520000000000003
46786,"[25.0,30.0]",First-half,615.4787361519054,5.245466013635878,23.0,13.0,10.0,4.0,54.900000000000006
46786,"[30.0,35.0]",First-half,490.5878927231313,52.030586041624545,8.0,9.0,0.0,5.0,4.59
46786,"[35.0,40.0]",First-half,570.7546735044793,5.588161925496836,18.0,17.0,3.0,4.0,32.56
46786,"[40.0,45.0]",First-half,433.6590037392673,0.0,13.0,21.0,0.0,4.0,81.42
46786,"[45.0,50.0]",First-half,54.88749451696309,0.0,0.0,0.0,0.0,0.0,0.0
46786,"[60.0,65.0]",Second-half,383.4319324823296,0.0,2.0,5.0,0.0,0.0,2.16
46786,"[65.0,70.0]",Second-half,553.0775554757183,114.88125917421448,20.0,17.0,0.0,4.0,58.4
46786,"[70.0,75.0]",Second-half,522.3950533439181,0.0,19.0,13.0,0.0,0.0,53.85000000000001
46786,"[75.0,80.0]",Second-half,434.0740499080006,43.45033310876867,5.0,9.0,0.0,0.0,47.93
46786,"[80.0,85.0]",Second-half,485.9115422889474,61.409617481825144,13.0,8.0,7.0,0.0,0.0
46786,"[85.0,90.0]",Second-half,379.6838087624921,15.602616718985752,20.0,18.0,4.0,0.0,15.800000000000002
46786,"[90.0,95.0]",Second-half,575.5853215056435,88.23538559875128,13.0,15.0,0.0,5.0,8.57
46786,"[95.0,100.0]",Second-half,469.66251468536336,48.90286241286814,0.0,4.0,0.0,7.0,0.12
46786,"[100.0,105.0]",Second-half,457.6744559721653,0.5799249951502364,14.0,14.0,5.0,5.0,0.0
46786,"[105.0,110.0]",Second-half,582.886386388399,164.11133009209058,20.0,36.0,0.0,5.0,140.04999999999998
46786,"[110.0,112.11]",Second-half,277.6446203289119,50.664809212955014,13.0,16.0,3.0,0.0,41.349999999999994
51687,"[0.0,5.0]",First-half,1463.5537597991542,0.0,0.0,0.0,0.0,0.0,170.54000000000002
51687,"[5.0,10.0]",First-half,1732.3461366162771,0.0,0.0,0.0,0.0,0.0,79.87
51687,"[10.0,15.0]",First-half,1213.8959857780424,0.0,0.0,0.0,0.0,0.0,140.67000000000002
51687,"[15.0,20.0]",First-half,1260.8658210239964,0.0,0.0,0.0,0.0,0.0,61.57000000000001
51687,"[20.0,25.0]",First-half,1104.149525867951,0.0,0.0,0.0,0.0,0.0,81.46000000000001
51687,"[25.0,30.0]",First-half,1626.6457206703403,0.0,0.0,0.0,0.0,0.0,143.8
51687,"[30.0,35.0]",First-half,1441.1362629043083,0.0,0.0,0.0,0.0,0.0,43.98
51687,"[35.0,40.0]",First-half,1417.2092147038775,0.0,0.0,0.0,0.0,0.0,167.72
51687,"[40.0,45.0]",First-half,1145.387395985652,0.0,0.0,0.0,0.0,0.0,57.510000000000005
51687,"[45.0,50.0]",First-half,874.5867223885133,0.0,0.0,0.0,0.0,0.0,18.34
51687,"[50.0,55.0]",Second-half,4480.592338434959,0.0,0.0,0.0,0.0,0.0,19.549999999999997
51687,"[55.0,60.0]",Second-half,8052.788578539318,0.0,0.0,0.0,0.0,0.0,58.220000000000006
51687,"[60.0,65.0]",Second-half,1071.8875853456098,0.0,0.0,0.0,0.0,0.0,22.28
51687,"[65.0,70.0]",Second-half,1681.7464831563752,0.0,0.0,0.0,0.0,0.0,67.19
51687,"[70.0,75.0]",Second-half,1667.2251743917755,0.0,0.0,0.0,0.0,0.0,43.56
51687,"[75.0,80.0]",Second-half,1475.5524461804173,0.0,0.0,0.0,0.0,0.0,26.07
51687,"[80.0,85.0]",Second-half,1322.8523599849227,0.0,0.0,0.0,0.0,0.0,71.13
51687,"[85.0,90.0]",Second-half,793.184918353271,0.0,0.0,0.0,0.0,0.0,487.77
51687,"[90.0,95.0]",Second-half,1334.2104836544381,0.0,0.0,0.0,0.0,0.0,76.47999999999999
51687,"[95.0,100.0]",Second-half,1437.8716645530485,0.0,0.0,0.0,0.0,0.0,119.79
51687,"[100.0,105.0]",Second-half,1444.3620800034466,0.0,0.0,0.0,0.0,0.0,65.94
51687,"[105.0,110.0]",Second-half,1439.2597855795857,0.0,0.0,0.0,0.0,0.0,84.93
51687,"[110.0,112.11]",Second-half,713.4275987920972,0.0,0.0,0.0,0.0,0.0,35.68
66763,"[0.0,5.0]",First-half,703.9557016224551,111.36173314121648,23.0,11.0,5.0,5.0,83.46000000000001
66763,"[5.0,10.0]",First-half,669.2079816380863,15.048542938405422,20.0,35.0,0.0,9.0,64.21000000000001
66763,"[10.0,15.0]",First-half,644.5327245771241,186.8971886244145,22.0,32.0,16.0,8.0,56.7
66763,"[15.0,20.0]",First-half,582.2644638999552,128.10605596517712,29.0,26.0,8.0,15.0,142.51999999999998
66763,"[20.0,25.0]",First-half,504.18988251761937,49.48091348854502,14.0,7.0,6.0,0.0,89.5
66763,"[25.0,30.0]",First-half,550.8110803952679,43.290958448479174,19.0,9.0,8.0,4.0,34.27
66763,"[30.0,35.0]",First-half,574.2344278596827,28.80009477884048,7.0,18.0,0.0,12.0,88.00000000000001
66763,"[35.0,40.0]",First-half,449.4343759631784,1.7359718475911912,21.0,10.0,7.0,11.0,76.4
66763,"[40.0,45.0]",First-half,459.06670551036325,79.61843323716478,20.0,14.0,11.0,6.0,93.36000000000001
66763,"[45.0,50.0]",First-half,80.00394264828716,0.0,5.0,7.0,5.0,0.0,113.27000000000001
66763,"[60.0,65.0]",Second-half,322.9773393633079,0.0,13.0,6.0,7.0,6.0,68.53999999999999
66763,"[65.0,70.0]",Second-half,582.9849976833373,53.27138412283058,18.0,19.0,6.0,8.0,113.65
66763,"[70.0,75.0]",Second-half,530.0532561284948,9.477047898396156,18.0,26.0,0.0,5.0,56.76
66763,"[75.0,80.0]",Second-half,446.17221456795676,5.333824424929653,21.0,14.0,0.0,6.0,197.74
66763,"[80.0,85.0]",Second-half,443.9014555390793,5.30045702628421,14.0,34.0,7.0,0.0,148.54999999999998
66763,"[85.0,90.0]",Second-half,316.5129314093735,0.0,6.0,4.0,4.0,0.0,65.75
66763,"[90.0,95.0]",Second-half,488.0059594762344,0.0,34.0,22.0,8.0,11.0,168.98
66763,"[95.0,100.0]",Second-half,594.7194021839953,112.25597346175294,15.0,21.0,10.0,1.0,71.79
66763,"[100.0,105.0]",Second-half,572.8551168105021,85.55584361844663,33.0,44.0,12.0,6.0,122.0
66763,"[105.0,110.0]",Second-half,475.6291876692619,0.0,3.0,10.0,4.0,6.0,155.22
66763,"[110.0,112.11]",Second-half,226.9978307721652,0.0,11.0,15.0,0.0,5.0,146.16
72131,"[0.0,5.0]",First-half,593.504980300211,19.915461327282625,19.0,36.0,0.0,11.0,64.62
72131,"[5.0,10.0]",First-half,517.3286308612016,41.66463301459335,15.0,6.0,3.0,11.0,59.010000000000005
72131,"[10.0,15.0]",First-half,528.9914507604014,11.68153892286251,16.0,25.0,3.0,7.0,74.52000000000001
72131,"[15.0,20.0]",First-half,536.2626786676561,49.46219905928223,27.0,22.0,0.0,14.0,141.64000000000001
72131,"[20.0,25.0]",First-half,449.6415661986518,71.85261506955226,18.0,31.0,7.0,18.0,95.47
72131,"[25.0,30.0]",First-half,465.8464775189284,5.416767176238936,5.0,7.0,0.0,0.0,26.83
72131,"[30.0,35.0]",First-half,475.277173530158,7.436680938403592,11.0,16.0,8.0,7.0,116.46999999999998
72131,"[35.0,40.0]",First-half,423.02197771402797,21.399209364174737,24.0,21.0,5.0,7.0,64.38
72131,"[40.0,45.0]",First-half,432.4845260630344,43.28987251733436,17.0,4.0,2.0,5.0,141.16
72131,"[45.0,50.0]",First-half,79.23080664045048,0.0,3.0,0.0,6.0,0.0,101.30000000000001
72131,"[60.0,65.0]",Second-half,323.928917740859,9.349801839301303,3.0,8.0,3.0,7.0,39.5
72131,"[65.0,70.0]",Second-half,579.9806703695715,42.290580935131004,24.0,21.0,11.0,8.0,98.57000000000001
72131,"[70.0,75.0]",Second-half,458.08393780144024,43.06228712451118,10.0,26.0,0.0,5.0,60.269999999999996
72131,"[75.0,80.0]",Second-half,467.0076191234484,9.278479017544484,12.0,6.0,0.0,11.0,144.23000000000002
72131,"[80.0,85.0]",Second-half,415.5958171890921,0.0,11.0,3.0,0.0,0.0,213.32
72131,"[85.0,90.0]",Second-half,332.65048270592956,9.836248228227788,15.0,9.0,1.0,0.0,86.12
72131,"[90.0,95.0]",Second-half,451.53335466444855,39.644945901165784,20.0,8.0,7.0,5.0,103.16000000000001
72131,"[95.0,100.0]",Second-half,492.20059380776485,13.0915271636455,9.0,9.0,0.0,0.0,97.19999999999999
72131,"[100.0,105.0]",Second-half,435.5649285049308,36.96585025176343,18.0,23.0,1.0,3.0,159.3
72131,"[105.0,110.0]",Second-half,485.6812487347079,0.0,15.0,22.0,5.0,0.0,184.88
72131,"[110.0,112.11]",Second-half,220.21790514619502,4.150152922150369,13.0,19.0,3.0,0.0,146.46
82908,"[0.0,5.0]",First-half,598.5822996780853,129.47385173757104,46.0,33.0,0.0,14.0,38.42
82908,"[5.0,10.0]",First-half,556.9170632074075,13.11597578446092,8.0,8.0,0.0,0.0,52.4
82908,"[10.0,15.0]",First-half,524.7878904846176,1.1728015006950123,13.0,12.0,6.0,8.0,81.58
82908,"[15.0,20.0]",First-half,556.5288995322153,17.601412106945848,29.0,23.0,3.0,6.0,185.66
82908,"[20.0,25.0]",First-half,490.94764879529953,56.240439515829415,11.0,13.0,8.0,14.0,78.61
82908,"[25.0,30.0]",First-half,512.95112924639,0.0,13.0,3.0,0.0,0.0,29.840000000000003
82908,"[30.0,35.0]",First-half,464.1923354934346,0.0,7.0,6.0,0.0,0.0,123.2
82908,"[35.0,40.0]",First-half,570.257539221669,2.429186752866423,20.0,25.0,3.0,5.0,80.33000000000001
82908,"[40.0,45.0]",First-half,534.4088769641132,55.437380409650785,18.0,14.0,0.0,3.0,137.60999999999999
82908,"[45.0,50.0]",First-half,90.70434139469683,0.0,7.0,0.0,0.0,0.0,66.25
82908,"[60.0,65.0]",Second-half,277.68033180133955,0.0,5.0,10.0,0.0,0.0,33.230000000000004
82908,"[65.0,70.0]",Second-half,589.7224715929921,67.97157636291976,11.0,19.0,0.0,11.0,37.2
82908,"[70.0,75.0]",Second-half,494.3598620778538,13.419958986443058,10.0,16.0,0.0,0.0,54.19
82908,"[75.0,80.0]",Second-half,498.12616031254936,65.51102923010697,8.0,14.0,3.0,6.0,114.97
82908,"[80.0,85.0]",Second-half,439.13791722487144,4.808552392287943,11.0,14.0,0.0,7.0,128.21
82908,"[85.0,90.0]",Second-half,362.228730737436,22.158641183777014,21.0,14.0,4.0,3.0,25.279999999999998
82908,"[90.0,95.0]",Second-half,458.55873893743467,32.304907517266486,17.0,9.0,3.0,9.0,171.22
82908,"[95.0,100.0]",Second-half,559.0111414712746,80.44343552065573,7.0,13.0,0.0,9.0,26.47
82908,"[100.0,105.0]",Second-half,488.29975045065953,0.0,8.0,15.0,0.0,5.0,138.45999999999998
82908,"[105.0,110.0]",Second-half,497.345085945415,10.53138928937234,5.0,16.0,0.0,7.0,109.13999999999999
82908,"[110.0,112.11]",Second-half,210.52361123116995,0.0,0.0,4.0,0.0,0.0,104.05
93295,"[0.0,5.0]",First-half,710.3963080838425,184.61314532460776,30.0,37.0,9.0,21.0,12.730000000000004
93295,"[5.0,10.0]",First-half,653.6293486421829,51.77708446880302,9.0,13.0,7.0,6.0,13.960000000000003
93295,"[10.0,15.0]",First-half,606.1076966252776,26.97961862400238,6.0,12.0,13.0,10.0,1.8900000000000001
93295,"[15.0,20.0]",First-half,536.4059997328551,105.14548739818629,12.0,7.0,0.0,0.0,57.129999999999995
93295,"[20.0,25.0]",First-half,566.0081428231999,132.08555870191273,18.0,32.0,0.0,2.0,33.38000000000001
93295,"[25.0,30.0]",First-half,744.9110309684645,253.10861058576296,9.0,29.0,3.0,20.0,26.880000000000003
93295,"[30.0,35.0]",First-half,530.6155344958445,30.082140349774495,6.0,0.0,0.0,0.0,36.96
93295,"[35.0,40.0]",First-half,612.2838776886755,101.540132972678,32.0,21.0,12.0,18.0,25.820000000000004
93295,"[40.0,45.0]",First-half,530.8340581861526,69.58349148678006,20.0,20.0,10.0,13.0,42.93
93295,"[45.0,50.0]",First-half,66.9957128392261,0.0,0.0,0.0,0.0,0.0,37.42999999999999
93295,"[60.0,65.0]",Second-half,358.67382685049256,6.235015424547747,6.0,12.0,0.0,8.0,7.61
93295,"[65.0,70.0]",Second-half,589.2391587457955,52.961785870350745,12.0,7.0,3.0,2.0,14.929999999999998
93295,"[70.0,75.0]",Second-half,624.3434694263493,157.5758592477347,28.0,35.0,5.0,9.0,26.1
93295,"[75.0,80.0]",Second-half,555.1005142400962,62.736824423153635,12.0,26.0,0.0,2.0,52.129999999999995
93295,"[80.0,85.0]",Second-half,564.4625303333565,65.16707889544817,12.0,23.0,0.0,13.0,75.68
93295,"[85.0,90.0]",Second-half,400.27377151560495,0.0,13.0,16.0,0.0,0.0,21.96
93295,"[90.0,95.0]",Second-half,502.0567338178564,22.532877113873262,22.0,18.0,0.0,0.0,71.60000000000001
93295,"[95.0,100.0]",Second-half,585.6055928433544,8.78640134529306,15.0,21.0,0.0,4.0,5.29
93295,"[100.0,105.0]",Second-half,555.5605702769888,11.302699855284615,14.0,24.0,0.0,5.0,22.48
93295,"[105.0,110.0]",Second-half,621.6965780827076,38.43650449419577,30.0,32.0,4.0,18.0,57.68000000000001
93295,"[110.0,112.11]",Second-half,219.47874754136814,0.0,15.0,22.0,0.0,8.0,39.8
94410,"[0.0,5.0]",First-half,737.4457158723947,115.13206156660024,21.0,31.0,0.0,8.0,23.96
94410,"[5.0,10.0]",First-half,689.2288703303403,141.33519992387355,18.0,18.0,0.0,4.0,30.010000000000005
94410,"[10.0,15.0]",First-half,589.7151163178801,63.55098504870824,21.0,26.0,5.0,8.0,48.56
94410,"[15.0,20.0]",First-half,655.9973736295129,13.108229096489355,13.0,30.0,5.0,0.0,70.19
94410,"[20.0,25.0]",First-half,574.2311558334391,42.084014094094165,13.0,26.0,1.0,15.0,32.46000000000001
94410,"[25.0,30.0]",First-half,693.4523181258301,108.13952759261662,30.0,14.0,0.0,0.0,20.16
94410,"[30.0,35.0]",First-half,581.396878402382,15.28274011847945,19.0,21.0,0.0,1.0,79.10000000000002
94410,"[35.0,40.0]",First-half,598.6657402196169,62.66955313554879,15.0,31.0,2.0,2.0,52.81
94410,"[40.0,45.0]",First-half,535.6913573953395,68.2672008809838,18.0,25.0,2.0,5.0,84.01000000000002
94410,"[45.0,50.0]",First-half,94.7618080413414,1.1842918194083953,6.0,8.0,11.0,4.0,17.6
94410,"[60.0,65.0]",Second-half,380.64412372196205,41.5470143446614,0.0,5.0,0.0,0.0,4.040000000000001
94410,"[65.0,70.0]",Second-half,578.681841164391,16.19886666781988,21.0,7.0,0.0,0.0,74.23
94410,"[70.0,75.0]",Second-half,542.1487392321583,0.0,25.0,19.0,0.0,7.0,35.620000000000005
94410,"[75.0,80.0]",Second-half,636.7165229266302,87.19845040626707,19.0,7.0,3.0,4.0,78.79
94410,"[80.0,85.0]",Second-half,583.144352374691,16.960550814093526,9.0,17.0,2.0,8.0,38.67
94410,"[85.0,90.0]",Second-half,432.42718762604954,16.07007714056745,15.0,26.0,0.0,12.0,4.130000000000001
94410,"[90.0,95.0]",Second-half,572.8518410506928,74.97382826627354,14.0,15.0,6.0,0.0,58.07000000000001
94410,"[95.0,100.0]",Second-half,669.2707899294069,261.7119865572131,17.0,13.0,0.0,13.0,13.310000000000002
94410,"[100.0,105.0]",Second-half,627.6986923641796,93.61361699169107,11.0,19.0,0.0,11.0,5.0200000000000005
94410,"[105.0,110.0]",Second-half,646.684513681402,7.608174516241816,15.0,8.0,0.0,0.0,132.78000000000003
94410,"[110.0,112.11]",Second-half,221.70785645354087,9.29498167677485,6.0,5.0,0.0,0.0,97.37000000000002
