Unnamed: 0,Start_Ts (ms),End_Ts (ms),X,Y,Player,Event,expGoal
4169,6146600,6148300,-7.1,4.5,18428,Pass,0.0
4172,6149400,6150400,-6.8,18.3,15889,Pass,0.0
4175,6151300,6153400,-22.2,20.1,13188,Pass,0.0
4180,6155000,6155600,-46.5,13.9,12458,Pass,0.03
4184,6155600,6155800,-43.1,5.9,13394,Pass,0.08
4187,6157300,6160100,-47.4,4.7,13394,Pass,0.09
4193,6164100,6166952,-29.0,27.5,50643,Pass,0.0
4197,6167052,6169500,18.3,16.2,46786,Pass,0.0
4201,6169600,6170700,12.3,0.8,15620,Pass,0.0
4205,6172300,6173500,4.6,-13.0,94410,Pass,0.0
4208,6175000,6176500,-9.8,-10.6,13188,Pass,0.0
4212,6182600,6184700,-48.8,-28.3,87466,Pass,0.01
4215,6186700,6187600,-30.4,-21.6,13188,Pass,0.0
4217,6187600,6188900,-33.7,-11.4,94410,Pass,0.03
4221,6192200,6192800,-28.0,-14.9,13188,Pass,0.0
4224,6194000,6194700,-31.1,-19.1,87466,Pass,0.0
4227,6196700,6197500,-28.1,-23.4,13188,Pass,0.0
4230,6198600,6199300,-31.4,-18.7,94410,Pass,0.0
4234,6200600,6203500,-30.1,-24.5,13188,Pass,0.0
4240,6207400,6207400,-43.1,7.0,33033,Pass,0.08
4245,6256700,6257400,-17.8,33.6,12458,Pass,0.0
4249,6257600,6259400,-16.7,28.5,87466,Pass,0.0
4251,6259300,6260700,-30.6,16.8,17444,Pass,0.0
4255,6261700,6262700,-19.4,28.1,12458,Pass,0.0
4259,6264300,6268000,-13.1,21.6,18428,Pass,0.0
4265,6279800,6283700,-36.5,0.4,33033,Pass,0.0
4269,6288600,6289200,5.7,-13.1,18226,Pass,0.0
4274,6289400,6291052,12.4,-15.0,15606,Pass,0.0
4279,6291052,6291600,6.2,-24.1,93295,Pass,0.0
4285,6293100,6293100,16.4,-28.2,15606,Pass,0.0
4291,6302300,6303200,15.9,-34.3,15620,Pass,0.0
4294,6304900,6306900,17.2,-30.3,18428,Pass,0.0
4298,6310200,6312300,5.3,5.1,46786,Pass,0.0
4303,6317000,6317400,-39.2,18.4,12458,Pass,0.03
4308,6317400,6317400,-41.2,14.5,17070,Pass,0.03
4314,6331600,6333000,-52.8,33.2,12458,Pass,0.01
4317,6332900,6335052,-46.1,8.0,94410,Pass,0.08
4325,6335052,6335052,-45.0,9.0,50643,Pass,0.08
4332,6344600,6349052,-51.3,33.0,12458,Pass,0.01
4340,6349052,6349300,-40.0,-2.8,10016,Pass,0.2
4345,6349500,6350800,-30.6,-3.9,18428,Pass,0.0
4356,6360300,6361400,5.4,-27.6,18226,Pass,0.0
4360,6363400,6365600,17.0,-20.2,93295,Pass,0.0
4363,6367100,6368400,26.9,14.3,24909,Pass,0.0
4366,6369500,6371000,24.9,3.4,13394,Pass,0.0
4368,6371000,6373400,15.8,-12.1,93295,Pass,0.0
4373,6383600,6385300,41.9,31.1,24909,Pass,0.01
4377,6385900,6386900,32.4,32.8,13394,Pass,0.0
4381,6386900,6388300,40.0,17.8,46786,Pass,0.03
4386,6389900,6390600,27.5,28.7,12458,Pass,0.0
4389,6392100,6393700,28.5,22.7,18428,Pass,0.0
4392,6394600,6396300,32.6,1.8,15606,Pass,0.07
4396,6401700,6402952,-4.2,-11.0,13188,Pass,0.0
4399,6403052,6403952,-19.9,-8.7,87466,Pass,0.0
4403,6410052,6410400,-29.8,-22.2,13188,Pass,0.0
4407,6412600,6413600,-32.3,-15.6,87466,Pass,0.0
4412,6415400,6417200,-47.1,-21.7,15620,Pass,0.01
4416,6417300,6417700,-42.7,0.7,17070,Pass,0.2
4420,6418200,6418200,-39.2,1.6,50643,Pass,0.2
4428,6426000,6428100,-13.1,34.3,15889,Pass,0.0
4431,6429200,6430700,4.5,22.3,18446,Pass,0.0
4434,6432000,6433500,1.6,7.1,46786,Pass,0.0
4437,6434400,6435600,-3.4,-12.7,15606,Pass,0.0
4442,6438400,6444600,-26.9,-17.0,87466,Pass,0.0
4451,6461900,6467300,-36.7,-2.3,33033,Pass,0.2
4455,6467700,6468900,31.8,-5.7,15606,Pass,0.0
4460,6470600,6472300,38.9,5.0,18446,Pass,0.08
4465,6473800,6475600,23.1,-4.9,18428,Pass,0.0
4470,6475600,6475800,10.6,-22.7,93295,Pass,0.0
4474,6475700,6475700,10.9,-23.9,15620,Pass,0.0
4483,6510400,6513600,33.6,-24.5,12588,Pass,0.01
4488,6525600,6525600,43.0,-33.5,24909,Pass,0.01
4494,6530300,6530300,45.1,-34.0,15620,Pass,0.01
4500,6541000,6542100,22.4,-29.3,15620,Pass,0.0
4503,6547800,6549100,10.7,-29.7,13188,Pass,0.0
4506,6550200,6551800,20.5,-21.6,15606,Pass,0.0
4511,6555300,6556800,0.9,16.4,46786,Pass,0.0
4515,6561600,6562700,-27.4,18.2,12458,Pass,0.0
4517,6562600,6563800,-39.8,4.5,17444,Pass,0.08
4523,6567600,6567800,-47.7,-12.4,13188,Pass,0.03
4527,6568100,6569200,-48.9,-11.4,93295,Pass,0.03
4533,6572200,6574900,-41.1,-28.7,82908,Pass,0.01
4536,6574800,6577100,-11.4,-13.0,15606,Pass,0.0
4541,6578500,6580400,-14.9,2.5,15889,Pass,0.0
4546,6584600,6585149,-45.2,25.6,12458,Pass,0.01
4551,6585149,6585149,-47.7,22.6,17070,Pass,0.01
4559,6605000,6607600,-53.0,34.2,12458,Pass,0.01
4564,6607900,6609400,-44.2,-9.3,82908,Pass,0.08
4569,6611400,6612400,-30.5,-19.1,87466,Pass,0.0
4573,6615600,6616900,-25.4,-13.1,13188,Pass,0.0
4577,6618100,6619200,-39.1,-22.0,15620,Pass,0.01
4581,6619100,6622100,-45.1,-0.6,10016,Pass,0.2
4586,6623600,6623600,-19.8,22.4,15889,Pass,0.0
4595,6648600,6651500,-53.2,34.0,12458,Pass,0.01
4598,6651400,6656200,-45.9,-9.8,82908,Pass,0.08
4604,6658100,6659200,-36.6,-2.5,17070,Pass,0.2
4610,6663400,6664900,-15.2,9.5,12588,Pass,0.0
4614,6665400,6666500,7.4,-5.5,18428,Pass,0.0
4619,6670800,6671600,-12.5,-7.7,15889,Pass,0.0
4623,6675300,6677900,-20.0,7.5,13188,Pass,0.0
4626,6678800,6681100,-39.1,23.5,12458,Pass,0.01
4629,6681100,6681900,-41.8,2.7,17444,Pass,0.2
4634,6682200,6683100,-44.8,7.5,50643,Pass,0.08
4641,6685300,6690700,-39.1,16.1,12588,Pass,0.03
4648,6692600,6696100,11.7,30.5,18446,Pass,0.0
4654,6696100,6697000,-30.2,-3.8,72131,Pass,0.0
4658,6697100,6698300,-21.1,-3.5,15606,Pass,0.0
4662,6703100,6704100,-19.8,-9.8,87466,Pass,0.0
4666,6706600,6706600,-15.6,-20.2,46786,Pass,0.0
